ID,Reef_ID,Latitude.Degrees,Longitude.Degrees,Ocean_Name,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Date,Depth,Organism Code,Bleaching_S1,Bleaching_S2,Bleaching_S3,Bleaching_S4,Average_Bleaching,substrate_code,Hard_Coral_S1,Hard_Coral_S2,Hard_Coral_S3,Hard_Coral_S4,Average_coral_cover
126,164.58.993E.20.38.679S,-20.64463889,164.9832222,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Hienghene,Hiengabat,,3/24/2014,3.5,,,,,,,HC,18,10,7,10,11.25
127,164.58.993E.20.38.679S,-20.64463889,164.9832222,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Hienghene,Hiengabat,,2/23/2015,3.5,,,,,,,HC,15,15,6,13,12.25
128,165.04.302E.20.37.831S,-20.63052778,165.0716944,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Pindache,Ilot Hienga,,11/2/2004,5,,,,,,,HC,19,6,12,5,10.5
129,165.04.302E.20.37.831S,-20.63052778,165.0716944,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Pindache,Ilot Hienga,,3/17/2012,4.5,,,,,,,HC,18,6,15,7,11.5
130,165.04.302E.20.37.831S,-20.63052778,165.0716944,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Pindache,Ilot Hienga,,3/19/2013,4.5,,,,,,,HC,18,8,10,8,11
131,165.04.302E.20.37.831S,-20.63052778,165.0716944,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Pindache,Ilot Hienga,,3/24/2014,4.5,,,,,,,HC,14,10,8,10,10.5
132,165.04.302E.20.37.831S,-20.63052778,165.0716944,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Pindache,Ilot Hienga,,2/23/2015,4.5,,,,,,,HC,12,6,12,4,8.5
133,164.16.22.2E.20.35.20.7S,-20.58908333,164.2728333,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Koumac,,,1/14/2013,2.3,,,,,,,HC,12,19,11,18,15
134,164.16.22.2E.20.35.20.7S,-20.58908333,164.2728333,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Koumac,,,1/21/2014,2.3,,,,,,,HC,15,17,15,26,18.25
135,164.16.22.2E.20.35.20.7S,-20.58908333,164.2728333,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Koumac,,,1/10/2015,2.3,,,,,,,HC,16,13,14,12,13.75
136,164.10.59.6E.20.33.19S,-20.55527778,164.1832222,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Koumac,De La Table Island,,1/14/2013,4.5,,,,,,,HC,32,31,21,25,27.25
137,164.10.59.6E.20.33.19S,-20.55527778,164.1832222,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Koumac,De La Table Island,,1/21/2014,4.5,,,,,,,HC,23,14,11,19,16.75
138,164.10.59.6E.20.33.19S,-20.55527778,164.1832222,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Koumac,De La Table Island,,1/10/2015,4.5,,,,,,,HC,19,10,6,10,11.25
139,164.25.4.4E.20.15.48.9S,-20.26358333,164.4178889,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,,,3/18/2012,2,,,,,,,HC,17,11,15,15,14.5
140,164.25.4.4E.20.15.48.9S,-20.26358333,164.4178889,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,,,5/19/2013,1.8,,,,,,,HC,17,13,20,13,15.75
141,164.25.4.4E.20.15.48.9S,-20.26358333,164.4178889,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,,,3/1/2014,1.8,,,,,,,HC,18,13,19,14,16
142,148.81458E.20.25936S,-20.25936111,148.8145833,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,,8/6/2017,2,Bleaching (% of population),1,1,1,1,1,HC,19,24,10,16,17.25
143,148.812903E.20.252548S,-20.25255556,148.8129167,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,,6/23/2013,2,,,,,,,HC,20,12,10,11,13.25
144,148.812903E.20.252548S,-20.25255556,148.8129167,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,,4/25/2016,2,,,,,,,HC,12,2,9,12,8.75
145,148.812903E.20.252548S,-20.25255556,148.8129167,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,,8/6/2017,2,Bleaching (% of population),20,45,40,30,33.75,HC,0,0,0,0,0
146,148.814401E.20.250436S,-20.25044444,148.8143889,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,,6/23/2013,1,,,,,,,HC,7,7,3,10,6.75
147,148.814401E.20.250436S,-20.25044444,148.8143889,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Mount Rooper,Daydream Island,,4/25/2016,3,,,,,,,HC,3,3,5,5,4
148,164.26.33.3E.20.12.45.5S,-20.21263889,164.4425833,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,Recif de Balade,,3/18/2012,5,,,,,,,HC,15,20,20,10,16.25
149,164.26.33.3E.20.12.45.5S,-20.21263889,164.4425833,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,Recif de Balade,,5/18/2013,5,,,,,,,HC,10,9,11,10,10
150,164.26.33.3E.20.12.45.5S,-20.21263889,164.4425833,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,Recif de Balade,,3/1/2014,5,,,,,,,HC,8,8,12,12,10
151,164.23.47.2E.20.12.38.9S,-20.21080556,164.3964444,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,Plateau d'Amos,,3/18/2012,1.5,,,,,,,HC,12,12,9,13,11.5
152,164.23.47.2E.20.12.38.9S,-20.21080556,164.3964444,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,Plateau d'Amos,,5/18/2013,1.8,,,,,,,HC,9,9,12,14,11
153,164.23.47.2E.20.12.38.9S,-20.21080556,164.3964444,Pacific,Central Indo-Pacific,New Caledonia,New Caledonia,North Province,Tiari,Plateau d'Amos,,3/2/2014,1.8,,,,,,,HC,9,10,12,11,10.5
154,20S148E1,-20.0675,148.8902778,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Whitsundays,Hayman Island,Hayman Island Reef,8/23/1997,3,,,,,,,HC,19,23,17,11,17.5
155,148.9481E.20.0658S,-20.06580556,148.9481111,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Whitsundays,Hook Island,Luncheon Bay,4/23/2016,7,Bleaching (% of population),10,10,7,10,9.25,HC,15,11,7,28,15.25
156,148.52.71E.20.02.77S,-20.04616667,148.8785,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Whitsundays,Hayman Island,,4/12/2003,5,,,,,,,HC,28,24,20,24,24
157,148.48.488E.20.34.448S,-20.04288889,148.8801389,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Whitsundays,Hayman Island,,5/20/2001,5,,,,,,,HC,25,22,29,9,21.25
158,148.52.55E.20.2.34S,-20.039,148.8758333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Whitsundays,Hayman Island,,4/23/2016,4,Bleaching (% of population),15,60,55,30,40,HC,29,31,21,15,24
159,148.875833E.20.039S3,-20.039,148.8758333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Whitsundays,Hayman Island,,4/24/2016,5,,,,,,,HC,14,20,18,13,16.25
160,57.34.90E.19.59.15N,-19.98583333,57.58166667,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Riviere du Rempart,Grand Baie,Pereybere,,9/28/1999,3,,,,,,,HC,22,28,23,25,24.5
161,57.34.90E.19.59.15N,-19.98583333,57.58166667,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Riviere du Rempart,Grand Baie,Pereybere,,9/17/2000,5,,,,,,,HC,11,20,12,5,12
162,57.37.10E.19.58.50N,-19.975,57.61833333,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Riviere du Rempart,Grand Baie,Cap Malheureux,,9/27/1999,4,,,,,,,HC,16,23,19,15,18.25
163,57.37.10E.19.58.50N,-19.975,57.61833333,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Riviere du Rempart,Grand Baie,Cap Malheureux,,4/22/2000,4,,,,,,,HC,0,0,0,0,0
164,174.25.16.9W.19.50.16.2S,-19.83783333,-174.4213611,Pacific,Central Indo-Pacific,"Samoa, Tuvalu and Tonga",Tonga,Uoleva,,,,8/15/2002,3,,,,,,,HC,7,6,6,7,6.5
165,174.25.16.9W.19.50.16.2S,-19.83783333,-174.4213611,Pacific,Central Indo-Pacific,"Samoa, Tuvalu and Tonga",Tonga,Uoleva,,,,8/15/2002,10,,,,,,,HC,8,6,7,9,7.5
166,149.0658E.19.81779S,-19.81777778,149.0658056,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Bait Reef,,,5/28/2016,5,Bleaching (% of population),5,5,13,15,9.5,HC,11,15,18,9,13.25
167,149.0658E.19.81779S,-19.81777778,149.0658056,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Bait Reef,,,8/7/2017,5,Bleaching (% of population),12,18,10,7,11.75,HC,15,11,14,11,12.75
168,149.06573E.19.8131S,-19.81311111,149.0657222,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Bait Reef,,,8/7/2017,2,Bleaching (% of population),1,1,2,1,1.25,HC,8,13,9,6,9
169,149.062735E.19.807549S,-19.80755556,149.0627222,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Bait Reef,,,5/28/2016,4,Bleaching (% of population),1,8,5,5,4.75,HC,22,18,11,6,14.25
170,149.10.8E.19.44.8S,-19.74666667,149.18,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,,,5/5/2002,4,,,,,,,HC,17,16,17,15,16.25
171,149.9.957E.19.44.746S,-19.74577778,149.1659444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,,,4/15/2013,5,,,,,,,HC,14,27,25,20,21.5
172,149.9.957E.19.44.746S,-19.74577778,149.1659444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,,,5/29/2016,5,Bleaching (% of population),30,15,35,50,32.5,HC,12,21,28,24,21.25
173,149.9.957E.19.44.746S,-19.74577778,149.1659444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,,,8/5/2017,5,Bleaching (% of population),0,0,0,0,0,HC,12,12,27,24,18.75
174,149.9.57E.19.44.44S2,-19.74555556,149.1658333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,,,5/29/2016,5,Bleaching (% of population),10,15,26,18,17.25,HC,13,13,28,18,18
175,149.9.57E.19.44.44S2,-19.74555556,149.1658333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Barb Reef,,,8/5/2017,5,Bleaching (% of population),0,1,2,2,1.25,HC,24,8,24,20,19
176,63.30.20.86E.19.41.48.89S,-19.69691389,63.50579444,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Gravier,,,9/24/1999,4,,,,,,,HC,11,16,15,16,14.5
177,63.28.51.83E.19.40.21.2N,-19.67255556,63.48105556,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Baladirou,,,9/22/1999,4,,,,,,,HC,25,17,19,23,21
178,63.24.47E.19.40.06N,-19.66833333,63.41305556,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Port Mathurin,,,9/20/1999,3,,,,,,,HC,6,10,17,9,10.5
179,63.24.33.10E.19.40.04.50S,-19.66791667,63.40919444,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Port Mathurin,,,6/16/2001,3,,,,,,,HC,19,21,15,3,14.5
180,63.24.630E.19.40.050S,-19.6675,63.4105,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Port Mathurin,,,10/12/2002,9,,,,,,,HC,31,25,29,12,24.25
181,63.24.34.31E.19.40.01.40S,-19.66705556,63.40953056,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Port Mathurin,,,6/16/2001,10,,,,,,,HC,11,12,14,20,14.25
182,63.26.12.7E.19.39.46.58N,-19.66293889,63.43686111,Indian,Western Indo-Pacific,Mascarene Islands,Mauritius,Rodrigues,Port Mathurin,,,9/17/1999,3,,,,,,,HC,33,33,14,8,22
183,158.57.5E.19.17.4S,-19.29,-158.9583333,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Manuae,,,,9/8/2005,10,,,,,,,HC,22,29,28,21,25
184,158.58.5E.19.16.1S,-19.26833333,-158.975,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Manuae,,,,9/8/2005,10,,,,,,,HC,4,9,12,10,8.75
185,146.48.91E.19.11.90S,-19.19833333,146.8151667,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Middle Reef,,6/25/2016,3,Bleaching (% of population),50,50,70,60,57.5,HC,12,1,14,14,10.25
186,146.48.91E.19.11.90S,-19.19833333,146.8151667,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Middle Reef,,3/18/2017,3,Bleaching (% of population),1,1,1,1,1,HC,19,14,22,10,16.25
187,146.48.54E.19.11.53S,-19.19805556,146.815,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Middle Reef,,3/18/2017,5,Bleaching (% of population),1,1,1,1,1,HC,12,25,13,11,15.25
188,159.44.30E.19.11.42S,-19.195,179.7416667,Pacific,Central Indo-Pacific,Fiji,Fiji,Lau Islands,Moala Islands,Matuku Island,Levukaidaku,6/10/1999,2,,,,,,,HC,23,17,20,21,20.25
189,146.8485E.19.17067S,-19.17066667,146.8485,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,,7/7/2017,5,Bleaching (% of population),0,0,0,0,0,HC,30,23,14,17,21
190,146.847217E.19.169433S,-19.16944444,146.8472222,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,,10/15/2017,2,Bleaching (% of population),0,0,1,1,0.5,HC,4,2,2,2,2.5
191,146.51E.19.09S,-19.16916667,146.8469444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,,4/22/2001,5,,,,,,,HC,18,22,13,22,18.75
192,146.51E.19.09S,-19.16916667,146.8469444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,,3/31/2007,5,,,,,,,HC,25,31,31,32,29.75
193,146.51E.19.09S,-19.16916667,146.8469444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,,4/10/2016,5,Bleaching (% of population),5,3,6,5,4.75,HC,5,7,10,18,10
194,146.51E.19.09S,-19.16916667,146.8469444,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Nelly Bay,,6/9/2017,4,Bleaching (% of population),5,4,5,0,3.5,HC,4,4,4,7,4.75
195,179.43.55E.19.09.47S,-19.16305556,179.7319444,Pacific,Central Indo-Pacific,Fiji,Fiji,Lau Islands,Moala Islands,Matuku Island,Makadro,6/11/1999,2,,,,,,,HC,25,19,19,23,21.5
196,179.43.55E.19.09.47S,-19.16305556,179.7319444,Pacific,Central Indo-Pacific,Fiji,Fiji,Lau Islands,Moala Islands,Matuku Island,Makadro,6/11/1999,10,,,,,,,HC,25,21,20,27,23.25
197,179.44.17E.19.09.42S,-19.16166667,179.7380556,Pacific,Central Indo-Pacific,Fiji,Fiji,Lau Islands,Moala Islands,Matuku Island,Raviravi,6/9/1999,2,,,,,,,HC,12,15,21,14,15.5
198,146.86605E.19.1543S,-19.15430556,146.8660556,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Geoffrey Bay,,6/26/2016,1,Bleaching (% of population),5,5,20,50,20,HC,13,29,9,23,18.5
199,146.86605E.19.1543S,-19.15430556,146.8660556,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Geoffrey Bay,,3/19/2017,3,Bleaching (% of population),9,7,4,4,6,HC,23,24,22,27,24
200,146.50E.19.09S,-19.15416667,146.8658333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Geoffrey Bay,Geoffrey Bay,6/14/2014,5,,,,,,,HC,5,5,5,5,5
201,146.52.13E.19.8.54S2,-19.14833333,146.8702778,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Alma Bay,,4/9/2016,3,Bleaching (% of population),5,3,2,8,4.5,HC,10,4,6,22,10.5
202,146.52.13E.19.8.54S,-19.14833333,146.8702778,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Alma Bay,,4/9/2016,6,Bleaching (% of population),5,12,8,8,8.25,HC,2,2,5,2,2.75
203,146.52.13E.19.8.54S,-19.14833333,146.8702778,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Alma Bay,,6/9/2017,4,Bleaching (% of population),3,2,3,0,2,HC,6,11,6,12,8.75
204,146.52.13E.19.8.54S2,-19.14833333,146.8702778,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Alma Bay,,6/9/2017,4,Bleaching (% of population),3,3,2,1,2.25,HC,18,15,13,11,14.25
205,146.52.710E.19.7.427S,-19.12377778,146.8785,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Florence Bay,,7/21/2007,3,,,,,,,HC,15,18,10,18,15.25
206,146.881357E.19.122683S,-19.12269444,146.8813611,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Florence Bay,,3/19/2017,3,Bleaching (% of population),10,6,6,3,6.25,HC,19,16,9,9,13.25
207,146.52.850E.19.07.313S,-19.12188889,146.8808333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Magnetic Island,Florence Bay,,6/26/2016,3,Bleaching (% of population),5,5,5,5,5,HC,16,5,10,9,10
208,178.50.18W.18.59.36S,-18.99333333,-178.8383333,Pacific,Central Indo-Pacific,Fiji,Fiji,Lau Islands,Marabo Island,,,8/15/1999,3,,,,,,,HC,24,22,21,23,22.5
209,146.57.375E.18.57.364S,-18.95605556,146.95625,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,,,,10/12/2016,3,Bleaching (% of population),25,25,10,10,17.5,HC,26,23,8,19,19
210,159.50.8E.18.55.18S,-18.91966667,-159.8466667,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,Maina,,8/26/2005,10,,,,,,,HC,4,3,4,6,4.25
211,159.49.5E.18.53.2S,-18.88666667,-159.825,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/25/2005,3,,,,,,,HC,4,5,1,1,2.75
212,159.49.5E.18.53.2S,-18.88666667,-159.825,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/25/2005,10,,,,,,,HC,10,11,9,13,10.75
213,159.48.5E.18.51.3S,-18.855,-159.8083333,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/23/2005,3,,,,,,,HC,2,3,3,6,3.5
214,159.48.5E.18.51.3S,-18.855,-159.8083333,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/23/2005,10,,,,,,,HC,12,15,8,14,12.25
215,159.48.3E.18.51.2S,-18.85333333,-159.805,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/24/2005,10,Bleaching (% of population),0.5,0.5,5,10,4,HC,15,5,3,7,7.5
216,159.48.37E.18.51.157S,-18.85261111,-159.8061667,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,9/2/2005,3,Bleaching (% of population),0,1,0,2,0.75,HC,5,4,2,5,4
217,159.48.37E.18.51.157S,-18.85261111,-159.8061667,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,9/2/2005,12,Bleaching (% of population),1,0,0,0,0.25,HC,11,11,11,11,11
218,159.48.15E.18.50.6S,-18.84333333,-159.8025,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/31/2005,3,Bleaching (% of population),20,20,20,8,17,HC,3,2,8,11,6
219,159.48.15E.18.50.6S,-18.84333333,-159.8025,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/31/2005,10,Bleaching (% of population),0,0,0,0,0,HC,5,9,11,2,6.75
220,159.47.97E.18.50.30S,-18.83833333,-159.7995,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,9/3/2005,3,,,,,,,HC,6,3,2,5,4
221,159.47.97E.18.50.30S,-18.83833333,-159.7995,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,9/3/2005,12,,,,,,,HC,18,9,14,11,13
222,159.47.7E.18.50.1S,-18.835,-159.795,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/25/2005,3,,,,,,,HC,7,3,6,11,6.75
223,159.47.7E.18.50.1S,-18.835,-159.795,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/25/2005,10,,,,,,,HC,12,8,10,10,10
224,159.47.20E.18.49.59S,-18.8265,-159.7866667,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,9/1/2005,10,,,,,,,HC,8,2,4,9,5.75
225,159.46.8E.18.49.2S,-18.82,-159.78,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/24/2005,4,,,,,,,HC,8,9,8,8,8.25
226,159.46.8E.18.49.2S,-18.82,-159.78,Pacific,Eastern Indo-Pacific,"Cook Islands, south-west Pacific",Cook Islands,Aitutaki,Arutanga,,,8/24/2005,10,,,,,,,HC,7,12,9,20,12
227,147.31.239E.18.47.875S,-18.79791667,147.5206389,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Wheeler Reef,,,7/8/2017,8,Bleaching (% of population),1,1,0,0,0.5,HC,25,29,28,31,28.25
228,147.51997E.18.79744S,-18.79744444,147.5199722,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Wheeler Reef,,,7/9/2017,5,Bleaching (% of population),0,0,0,0,0,HC,10,8,12,16,11.5
229,147.52132E.18.79603S,-18.79602778,147.5213333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Wheeler Reef,,,7/9/2017,2,Bleaching (% of population),0,0,0,0,0,HC,18,13,11,14,14
230,147.31.270E.18.47.695S,-18.79491667,147.5211667,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,Wheeler Reef,,7/8/2017,4,Bleaching (% of population),2,1,3,3,2.25,HC,24,20,27,17,22
231,146.573795E.18.733998S,-18.734,146.5738056,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Palm Islands,Great Palm Island,Great Palm Island Reef,11/15/2013,1,,,,,,,HC,7,5,1,0,3.25
232,146.573795E.18.733998S2,-18.734,146.5738056,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Palm Islands,Great Palm Island,Great Palm Island Reef,11/15/2013,1,,,,,,,HC,0,0,3,0,0.75
233,147.09683E.18.68716S,-18.68716667,147.0968333,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Great Barrier Reef Marine Park,Lodestone Reef,,7/7/2017,4,Bleaching (% of population),0,0,0,0,0,HC,3,7,11,9,7.5
234,18S147E1,-18.67555556,147.1091667,Pacific,Central Indo-Pacific,Central and northern Great Barrier Reef,Australia,Queensland,Lodestone Reef,,,8/10/1997,3,,,,,,,HC,21,18,17,18,18.5
